id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
local-keiba-2026-05-26-門別,local-keiba,門別競馬場,北海道,15:10,21:25,,2026-05-26,https://www.hokkaidokeiba.net/,true,地方競馬公式データから取り込み。代表レース: ２歳　未勝利,門別の公式発表もあわせて確認してください。
local-keiba-2026-05-27-浦和,local-keiba,浦和競馬場,埼玉県,12:20,18:55,,2026-05-27,https://www.urawa-keiba.jp/,false,地方競馬公式データから取り込み。代表レース: ３歳五,浦和の公式発表もあわせて確認してください。
local-keiba-2026-05-27-園田,local-keiba,園田競馬場,兵庫県,10:40,17:25,,2026-05-27,https://www.sonoda-himeji.jp/,false,地方競馬公式データから取り込み。代表レース: Ｃ３三４歳以上,園田の公式発表もあわせて確認してください。
local-keiba-2026-05-27-笠松,local-keiba,笠松競馬場,岐阜県,10:55,17:40,,2026-05-27,https://www.kasamatsu-keiba.com/,false,地方競馬公式データから取り込み。代表レース: Ｃ級未勝利Ｃ１４,笠松の公式発表もあわせて確認してください。
local-keiba-2026-05-27-門別,local-keiba,門別競馬場,北海道,14:35,21:25,,2026-05-27,https://www.hokkaidokeiba.net/,true,地方競馬公式データから取り込み。代表レース: ３歳条件　未勝利,門別の公式発表もあわせて確認してください。
local-keiba-2026-05-28-浦和,local-keiba,浦和競馬場,埼玉県,12:20,18:55,,2026-05-28,https://www.urawa-keiba.jp/,false,地方競馬公式データから取り込み。代表レース: ３歳七,浦和の公式発表もあわせて確認してください。
local-keiba-2026-05-28-園田,local-keiba,園田競馬場,兵庫県,10:40,17:25,,2026-05-28,https://www.sonoda-himeji.jp/,false,地方競馬公式データから取り込み。代表レース: Ｃ３二４歳以上,園田の公式発表もあわせて確認してください。
local-keiba-2026-05-28-笠松,local-keiba,笠松競馬場,岐阜県,10:50,17:40,,2026-05-28,https://www.kasamatsu-keiba.com/,false,地方競馬公式データから取り込み。代表レース: ３歳５組,笠松の公式発表もあわせて確認してください。
local-keiba-2026-05-28-門別,local-keiba,門別競馬場,北海道,20:50,21:25,,2026-05-28,https://www.hokkaidokeiba.net/,true,地方競馬公式データから取り込み。代表レース: 第１２回 ヒダカソウカップ（ソットサス賞）一般牝馬オープン,門別の公式発表もあわせて確認してください。
local-keiba-2026-05-29-園田,local-keiba,園田競馬場,兵庫県,14:30,21:05,,2026-05-29,https://www.sonoda-himeji.jp/,true,地方競馬公式データから取り込み。代表レース: Ｃ３三４歳以上,園田の公式発表もあわせて確認してください。
