id,category,venueName,region,startTime,endTime,days,dates,officialUrl,night,memo,accessNote
keirin-2026-05-08-87,keirin,熊本競輪場,熊本県,10:30,16:30,,2026-05-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,熊本競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-62,keirin,広島競輪場,広島県,10:30,16:30,,2026-05-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,広島競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-05-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-75,keirin,松山競輪場,愛媛県,10:30,16:30,,2026-05-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,松山競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-53,keirin,奈良競輪場,奈良県,15:00,21:00,,2026-05-08,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,奈良競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-11,keirin,函館競輪場,北海道,10:30,16:30,,2026-05-08,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,函館競輪場の公式発表もあわせて確認してください。
keirin-2026-05-08-86,keirin,別府競輪場,大分県,15:00,21:00,,2026-05-08,https://www.keirin.jp/,true,KEIRIN.JP公式開催日程から取り込み。F2 / ナイター想定,別府競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-24,keirin,宇都宮競輪場,栃木県,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F2 / 通常開催想定,宇都宮競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-87,keirin,熊本競輪場,熊本県,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,熊本競輪場の公式発表もあわせて確認してください。
keirin-2026-05-09-23,keirin,取手競輪場,茨城県,10:30,16:30,,2026-05-09,https://www.keirin.jp/,false,KEIRIN.JP公式開催日程から取り込み。F1 / 通常開催想定,取手競輪場の公式発表もあわせて確認してください。
